"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","WDF2","WDF5","WSF2","WSF5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-26","11.86",,,"0.00","0.0","  220","  210","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-27","9.40",,,"0.35","0.0","  200","  190","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-28","10.51",,,"0.11","0.0","  220","  240","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-29","9.17",,,"0.00","0.0","  290","  280","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-30","6.49",,,"0.00","0.0","  220","  230","14.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-07-31","10.07",,,"0.00","0.0","  200","  190","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-01","8.95",,,"0.00","0.0","  110","  210","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-02","5.14",,,"0.03","0.0","  120","  110","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-03","5.14",,,"0.00","0.0","  100","  110","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-04","7.83",,,"0.00","0.0","  120","  240","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-05","7.61",,,"0.00","0.0","  110","  120","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-06","8.05",,,"0.01","0.0","  320","  300","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-07","8.50",,,"0.01","0.0","  310","   60","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-08","9.62",,,"0.00","0.0","  320","  280","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-09","7.83",,,"0.00","0.0","  120","  120","14.1","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-10","7.61",,,"0.00","0.0","   90","   90","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-11","8.95",,,"0.00","0.0","  210","  190","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-12","8.72",,,"0.00","0.0","  170","  170","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-13","14.32",,,"1.06","0.0","  100","  100","25.1","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-14","11.41",,,"0.00","0.0","  280","  270","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-15","8.05",,,"0.00","0.0","  240","  250","18.1","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-16","11.41",,,"0.00","0.0","  220","  230","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-17","8.72",,,"0.00","0.0","  290","  270","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-18","9.62",,,"0.00","0.0","  320","  310","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-19","7.61",,,"0.00","0.0","  110","   90","17.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-20","5.14",,,"0.00","0.0","  120","  110","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-21","6.26",,,"0.00","0.0","   60","   90","14.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-22","10.29",,,"0.08","0.0","   50","   50","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-23","8.95",,,"0.00","0.0","   70","   70","17.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-24","6.04",,,"0.00","0.0","  140",,"10.1",
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-25","6.71",,,"0.00","0.0","  140","  210","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-26","10.51",,,"0.00","0.0","  220","  210","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-27","12.53",,,"0.02","0.0","  240","  250","21.0","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-28","12.53",,,"0.00","0.0","  350","  340","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-29","10.29",,,"0.00","0.0","   80","   90","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-30","10.29",,,"0.00","0.0","  200","  220","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-08-31","13.42",,,"0.54","0.0","  230","  250","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-01","7.83",,,"0.00","0.0","  120","  240","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-02","8.72",,,"0.01","0.0","  280","  260","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-03","11.63",,,"0.00","0.0","  260","  300","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-04","8.50",,,"0.00","0.0","  220","  250","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-05","11.86",,,"0.00","0.0","  230","  240","21.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-06","14.54",,,"0.22","0.0","  320","  310","31.1","45.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-07","7.61",,,"0.15","0.0","  340","  340","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-08","10.07",,,"0.00","0.0","   50","   60","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-09","9.62",,,"0.00","0.0","   70","   80","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-10","7.83",,,"0.00","0.0","   60","  360","14.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-11","13.20",,,"0.00","0.0","  230","  230","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-12","8.72",,,"0.00","0.0","  340","  340","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-13","10.74",,,"0.13","0.0","   80","   80","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-14","9.62",,,"0.00","0.0","  320","  320","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-15","6.71",,,"0.00","0.0","  110","   90","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-16","4.70",,,"0.00","0.0","  130","  120","13.0","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-17","6.71",,,"0.00","0.0","  110","  100","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-18","7.16",,,"0.00","0.0","  360","  360","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-19","10.51",,,"0.00","0.0","   10","   50","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-20","11.41",,,"0.00","0.0","  200","  200","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-21","7.61",,,"0.01","0.0","  180","  180","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-22","15.21",,,"0.00","0.0","  290","  250","25.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-23","6.93",,,"0.00","0.0","  270","  300","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-24","9.62",,,"0.00","0.0","   60","   50","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-25","6.93",,,"0.00","0.0","   30","   30","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-26","4.92",,,"0.00","0.0","  130","  130","10.1","12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-27","5.37",,,"0.00","0.0","  320","  320","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-28","4.92",,,"0.00","0.0","  240","  150","13.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-29","9.62",,,"0.00","0.0","   50","   50","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-09-30","9.40",,,"0.18","0.0","   20","   10","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-01","16.11",,,"1.16","0.0","   40","   40","25.1","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-02","13.87",,,"0.16","0.0","   40","   30","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-03","7.61",,,"0.01","0.0","   30","   30","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-04","7.61",,,"0.35","0.0","  110","  270","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-05","11.63",,,"0.00","0.0","  270","  270","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-06","7.61",,,"0.00","0.0","  180","  170","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-07","12.97",,,"0.01","0.0","  180","  180","30.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-08","14.32",,,"0.01","0.0","  200","  200","25.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-09","11.86",,,"0.00","0.0","  270","  270","23.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-10","9.62",,,"0.00","0.0","  270","  270","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-11","4.92",,,"0.31","0.0","  290","  290","10.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-12","9.17",,,"0.00","0.0","  180","  160","14.1","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-13","7.61",,,"0.00","0.0","  210","  210","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-14","10.74",,,"0.00","0.0","  200","  220","23.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-15","9.17",,,"0.00","0.0","  190","  190","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-16","10.29",,,"0.63","0.0","  190","  190","28.0","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-17","11.41",,,"0.00","0.0","  230","  220","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-18","11.41",,,"0.00","0.0","  200","  210","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-19","14.32",,,"0.00","0.0","  330","  320","19.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-20","10.74",,,"0.00","0.0","  230","  240","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-21","7.38",,,"0.00","0.0","  110","   10","16.1","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-22","24.83",,,"0.87","0.0","   30","   20","44.1","53.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-23","24.61",,,"2.25","0.0","   30","   20","38.0","48.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-24","11.18",,,"0.05","0.0","  310","  300","16.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-25","9.62",,,"0.00","0.0","  250","  270","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-26","13.42",,,"0.00","0.0","  310","  270","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-27","11.18",,,"0.00","0.0","  290","  300","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-28","3.80",,,"0.00","0.0","   90","  100","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-29","6.71",,,"0.02","0.0","  310","  360","21.0","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-30","8.28",,,"0.00","0.0","  290","  280","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-10-31","10.51",,,"0.00","0.0","   20","   20","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-01","17.00",,,"0.59","0.0","   20","   20","29.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-02","20.80",,,"0.31","0.0","  320","  330","35.1","44.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-03","14.54",,,"0.00","0.0","  290","  280","28.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-04","6.04",,,"0.00","0.0","  110","  110","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-05","9.17",,,"0.00","0.0","  260","  260","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-06","5.14",,,"0.59","0.0","   30","   40","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-07","14.32",,,"0.00","0.0","  290","  310","25.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-08","10.29",,,"0.00","0.0","  280","  300","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-09","7.83",,,"0.00","0.0","  210","  210","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-10","5.14",,,"0.00","0.0","  120","  250","12.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-11","5.37",,,"0.00","0.0","  210","  210","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-12","4.92",,,"0.00","0.0","  310","  310","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-13","7.61",,,"0.06","0.0","  320","  310","15.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-14","11.18",,,"0.23","0.0","  350","  310","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-15","9.40",,,"0.00","0.0","  300","  310","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-16","8.05",,,"0.00","0.0","  250","  260","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-17","5.82",,,"1.64","0.0","  290","  290","21.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-18","15.66",,,"0.00","0.0","  280","  260","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-19","14.09",,,"0.00","0.0","  280","  270","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-20","13.87",,,"0.00","0.0","  240","  250","29.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-21","15.21",,,"0.00","0.0","  280","  300","25.9","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-22","16.11",,,"0.00","0.0","  230","  230","28.0","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-23","9.40",,,"0.00","0.0","  230","  230","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-24","14.54",,,"0.28","0.0","  220","  200","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-25","11.63",,,"0.00","0.0","  240","  260","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-26","14.76",,,"1.44","0.0","   30","   40","31.1","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-27","10.29",,,"0.02","0.3","  350","  340","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-28","10.74",,,"0.11","2.3","  320","  320","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-29","7.16",,,"0.00","0.0","  180","  330","13.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-11-30","12.30",,,"0.00","0.0","  210","  200","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-01","13.42",,,"0.01","0.0","  290","  300","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-02","14.99",,,"0.10","0.0","  100","   90","23.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-03","12.30",,,"0.44","0.0","  290","  270","29.1","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-04","11.63",,,"0.00","0.0","  270","  280","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-05","10.51",,,"0.11","0.0","  120","  120","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-06","8.05",,,"1.09","0.0","  110","  110","21.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-07","14.99",,,"0.13","0.0","   20","   30","25.1","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-08","13.20",,,"0.03","0.3","  340","  350","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-09","19.69",,,"2.90","0.0","   50","   50","38.0","52.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-10","12.75",,,"0.28","0.0","   10","   30","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-11","12.97",,,"0.02","0.0","  220","  250","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-12","10.74",,,"0.00","0.0","  280","  330","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-13","11.63",,,"0.00","0.0","  300","  300","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-14","9.84",,,"0.00","0.0","  300","  320","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-15","5.59",,,"0.00","0.0","  320","  330","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-16","4.25",,,"0.00","0.0","   20","  100","8.1","10.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-17","11.41",,,"0.43","0.0","  270","  280","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-18","13.65",,,"0.01","0.0","  290","  280","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-19","10.96",,,"0.00","0.0","  310","  310","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-20","9.62",,,"0.00","0.0","   30","   30","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-21","9.17",,,"0.00","0.0","   40","   40","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-22","7.61",,,"0.05","0.0","  100","  110","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-23","12.75",,,"0.25","0.0","   60","   60","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-24","6.49",,,"0.56","0.0","   20","   20","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-25","14.09",,,"0.14","0.0","  270","  270","28.0","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-26","10.51",,,"0.00","0.0","  270","  270","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-27","9.17",,,"0.00","0.0","  230","  220","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-28","13.42",,,"0.01","0.0","  290","  280","21.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-29","8.72",,,"0.00","0.0","  270","  280","15.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-30","9.84",,,"0.00","0.0","  280","  320","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2014-12-31","9.40",,,"0.00","0.0","  300","  300","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-01","14.32",,,"0.00","0.0","  230","  210","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-02","12.75",,,"0.00","0.0","  270","  260","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-03","10.29",,,"0.62","1.4","  120","  120","21.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-04","8.28",,,"0.57","0.0","  270","  250","17.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-05","22.15",,,"0.00","0.0","  280","  270","36.9","49.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-06","8.72",,,"0.02","0.2","  260","  290","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-07","15.66",,,"0.00","0.0","  290","  300","31.1","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-08","14.32",,,"0.00","0.0","  300","  290","25.1","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-09","14.32",,,"0.01","0.2","  270","  220","25.1","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-10","11.63",,,"0.00","0.0","  270","  270","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-11","9.62",,,"0.00","0.0","  260","  270","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-12","9.40",,,"0.20","0.0","  330","  350","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-13","10.51",,,"0.00","0.0","  330","  330","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-14","8.72",,,"0.00","0.0","  330","  320","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-15","9.62",,,"0.12","0.8","  250","  250","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-16","15.66",,,"0.00","0.0","  290","  290","29.1","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-17","10.96",,,"0.00","0.0","  290","  310","21.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-18","9.84",,,"0.15","0.0","  180","  140","25.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-19","15.21",,,"0.00","0.0","  260","  250","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-20","13.42",,,"0.00","0.0","  260","  250","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-21","6.71",,,"0.00","0.0","  320","  330","14.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-22","6.93",,,"0.00","0.0","  290","  290","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-23","10.29",,,"0.00","0.0","  240","  280","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-24","10.29",,,"0.71","5.1","  270","  260","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-25","14.32",,,"0.00","0.0","  270","  260","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-26","16.33",,,"0.10","2.3","   30","   30","33.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-27","22.15",,,"0.95","22.1","  360","  360","32.0","45.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-28","12.75",,,"0.01","0.2","  310","  310","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-29","4.25",,,"0.00","0.0","  310","  310","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-30","11.86",,,"0.06","0.7","  310","  310","32.0","44.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-01-31","21.92",,,"0.05","1.3","  320","  320","36.0","48.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-01","11.86",,,"0.00","0.0","  270","  270","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-02","18.12",,,"0.78","16.2","   50","   50","36.0","45.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-03","12.97",,,"0.00","0.0","  300","  300","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-04","9.40",,,"0.01","0.0","  230","  220","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-05","14.76",,,"0.09","0.8","  320","  310","30.0","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-06","11.41",,,"0.00","0.0","  300","  300","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-07","10.74",,,"0.07","0.9","  240","  230","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-08","13.42",,,"0.37","7.4","   30","   40","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-09","14.99",,,"0.88","14.8","   30","   20","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-10","11.18",,,"0.05","0.7","  360","  350","21.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-02-11","11.63",,,"0.01","0.5","   20","   40","23.0","31.1"
