"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-21","2.24"," 1004"," 1000","0.35","0.0","0.0","  250","  260","14.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-22","3.80"," 1732"," 1727","0.00","0.0","0.0","  300","  310","16.1","23.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-23","5.14"," 0104"," 0104","0.00","0.0","0.0","  270","  270","21.9","28.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-24","3.80"," 1352"," 1351","0.02","0.0","0.0","  130","  130","10.1","15.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-25","7.61"," 2117"," 2116","0.99","0.0","0.0","  310","  290","28.0","36.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-26","3.58"," 0621"," 0520","0.08","0.0","0.0","   80","  360","13.0","15.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-27","8.28"," 1302"," 1338","0.00","0.0","0.0","  310","  320","21.0","25.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-28","12.08"," 1653"," 1518","0.00","0.0","0.0","  280","  290","29.1","36.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-29","8.95"," 1433"," 1253","0.00","0.0","0.0","  260","  270","23.0","29.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-30","3.58"," 1506"," 1517","0.00","0.0","0.0","  250","  250","14.1","21.9"
